uri|name|danceability|energy|loudness|speechiness|acousticness|instrumentalness|liveness|valence|tempo|duration_ms|popularity|explicit|album_name|artist_name_1|artist_uri_1|artist_name_2|artist_uri_2|release_album_date
spotify:track:3ip0KvaAVtlzhXSUI17nkj|A Night Like This|0.861|0.662|-7.611|0.0438|0.426|0.0|0.105|0.945|122.987|226520|0|False|538 Hitzone 52|Caro Emerald|spotify:artist:492hDmhPyuIjP3MgTcIqgm|||2010-01-01
spotify:track:2HSEXxOWGrmkUDa1ftt6iQ|Just One Dance|0.777|0.555|-6.049|0.0358|0.444|0.0|0.0487|0.757|110.5|240853|29|False|This is Vintage Now|Caro Emerald|spotify:artist:492hDmhPyuIjP3MgTcIqgm|||2011-06-21
spotify:track:6iza5Sr6Izhy0HASufI11P|Riviera Life|0.68|0.904|-6.23|0.0478|0.466|1.78e-05|0.0748|0.96|81.99|210626|0|False|Deleted Scenes From The Cutting Room Floor|Caro Emerald|spotify:artist:492hDmhPyuIjP3MgTcIqgm|||2010-01-29
spotify:track:0RY3gqRLjuJtDh7s6fP7RX|Stuck|0.916|0.873|-6.695|0.0381|0.264|0.00353|0.102|0.982|122.994|275013|0|False|Deleted Scenes From The Cutting Room Floor|Caro Emerald|spotify:artist:492hDmhPyuIjP3MgTcIqgm|||2010-01-29
spotify:track:04zm16Wb5rUuQzhpC8JsZh|That Man|0.742|0.815|-5.642|0.13|0.757|0.0032|0.0797|0.884|206.964|232693|0|False|Deleted Scenes From The Cutting Room Floor|Caro Emerald|spotify:artist:492hDmhPyuIjP3MgTcIqgm|||2010-01-29
spotify:track:08NLAJTO0CBHd2XLHgLxvX|Stuck In The Middle With You|0.786|0.549|-10.485|0.0395|0.0851|0.000295|0.106|0.965|124.139|203333|0|False|Reservoir Dogs (Soundtrack)|Stealers Wheel|spotify:artist:7bPU7cvfoD20ixGD9Qnqki|||1992-01-01
spotify:track:2FGiQcuqgfjPtCF3WAjT3U|'S Wonderful|0.564|0.335|-15.393|0.0285|0.768|0.00775|0.207|0.408|130.683|264560|0|False|The Very Best Of Diana Krall (UK Version)|Diana Krall|spotify:artist:5z1VAFwT35EVvCp1XlZZuL|||2007-09-14
spotify:track:1jDd9tXVxIAKF2nTYlrfBg|These Arms of Mine|0.42|0.288|-12.597|0.0312|0.817|0.0|0.306|0.699|177.1|154293|38|False|Definitive Soul: Otis Redding|Otis Redding|spotify:artist:60df5JBRRPcnSpsIMxxwQm|||2007-02-05
spotify:track:3H09hP1CKgKbA7SYIgKi02|Speechless|0.642|0.481|-12.07|0.0354|0.264|0.00455|0.0874|0.535|124.094|263973|1|False|Best Of|Count Basic|spotify:artist:6j8m6cVc4301niMvVMP0kz|||1997-11-17
spotify:track:6JTt4Q7sNkIbMf3BckhaZ8|Chillin' With Me - Funky Beach House Mix|0.755|0.667|-9.313|0.0482|0.644|0.0266|0.172|0.258|116.011|218778|15|False|Chill Out Ibiza (Chillhouse Beach House Vol.1)|Dublication|spotify:artist:0Q28iLv1MydqaUGDt4Wmr5|Pierre|spotify:artist:4ocWfO4nfrn7wACew8Plej|2008-07-21
spotify:track:0vAxpiyhUGkd4dnPhV0q4P|Inside My Mind (Blue Skies)|0.632|0.747|-11.717|0.0455|0.00338|0.89|0.265|0.225|163.995|479640|0|False|Original Album Classics|Groove Armada|spotify:artist:67tgMwUfnmqzYsNAtnP6YJ|||2010-09-10
spotify:track:1wiwucQCEeXKVKeL63vVj1|Give It Away|0.552|0.554|-8.703|0.027|0.0338|0.594|0.127|0.451|101.319|317400|0|False|Simple Things (Eastwest Release)|Zero 7|spotify:artist:14H7ag1wpQOsPPQJOD6Dqr|||2001
spotify:track:0e53M1gFGQZvfDFgcC95MW|Swing|0.574|0.579|-7.806|0.0274|0.22|3.6e-06|0.0581|0.306|145.922|237600|0|False|Yeah Ghost|Zero 7|spotify:artist:14H7ag1wpQOsPPQJOD6Dqr|||2009-09-18
spotify:track:258Jf6ZYHkb9I8n9FUs82V|Pop Art Blue|0.684|0.459|-12.289|0.0518|0.664|0.00022|0.0673|0.548|83.969|263333|0|False|Yeah Ghost|Zero 7|spotify:artist:14H7ag1wpQOsPPQJOD6Dqr|||2009-09-18
spotify:track:2eYYn1t3A29SFhrSPRWMLQ|Crimson|0.444|0.344|-10.192|0.039|0.0799|0.0104|0.106|0.165|64.413|312280|0|False|Blood Like Lemonade|Morcheeba|spotify:artist:6bWxFw65IEJzBYjx3SxUXd|||2010-06-07
spotify:track:7jnvyv8LA2gHUnp4WS0yuo|Fun For Me|0.803|0.791|-6.879|0.204|0.35|1.8e-05|0.184|0.661|90.256|227933|0|False|Catalogue|Moloko|spotify:artist:4aaBjq7VqqQvpSF69GglvO|||2006-06-26
spotify:track:4d8EFwexIj2rtX4fIT2l8Q|A Sorta Fairytale|0.605|0.463|-9.805|0.0433|0.683|0.0206|0.091|0.888|153.072|328600|51|False|Scarlet's Walk|Tori Amos|spotify:artist:1KsASRNugxU85T0u6zSg32|||2002-10-28
spotify:track:1mxiwKmq0bXzigEaxEzWVO|One Of These Mornings|0.404|0.459|-8.323|0.034|0.158|0.66|0.0818|0.0475|91.323|192693|0|False|18|Moby|spotify:artist:3OsRAKCvk37zwYcnzRf5XF|||2002
spotify:track:6UPW1dEXiy0dEfGCYRhqfo|Another Woman|0.602|0.446|-11.608|0.0378|0.0841|0.846|0.122|0.495|110.899|236066|0|False|18|Moby|spotify:artist:3OsRAKCvk37zwYcnzRf5XF|||2002
spotify:track:1iqDKPrllPS2D4QTxdG4kH|Sunday (The Day Before My Birthday)|0.603|0.679|-10.386|0.0357|0.00102|0.833|0.432|0.307|95.01|309280|0|False|18|Moby|spotify:artist:3OsRAKCvk37zwYcnzRf5XF|||2002
spotify:track:13KvP86PAjJFpMsIA6Mew5|Sleep Alone|0.36|0.262|-14.941|0.0337|0.878|0.77|0.124|0.456|81.407|285360|0|False|18|Moby|spotify:artist:3OsRAKCvk37zwYcnzRf5XF|||2002
spotify:track:7EHeq2QCxDpBDtDigZLhCF|Harbour|0.551|0.382|-13.114|0.0236|0.172|0.474|0.0923|0.0992|92.071|387573|0|False|18|Sinéad O'Connor|spotify:artist:4sD9znwiVFx9cgRPZ42aQ1|Moby|spotify:artist:3OsRAKCvk37zwYcnzRf5XF|2002
spotify:track:3wuB1JUu6styTUqIuic7OV|Fade Into You|0.431|0.125|-25.426|0.0318|0.212|0.000387|0.0858|0.154|157.266|288760|0|False|Original Hits - Chillout|Mazzy Star|spotify:artist:37w38cCSGgKLdayTRjna4W|||2010-09-10
spotify:track:0mCRhbedh0rFSl6Hbvsjs1|Missing|0.74|0.707|-11.612|0.0308|0.0321|0.0171|0.0613|0.739|123.494|234600|0|False|The Platinum Collection|Everything But The Girl|spotify:artist:13ccXrK7AmXb4TddMkE7jy|||2006-07-24
spotify:track:6ujamBcBsjC0cpyeMr9xja|7 Seconds|0.681|0.672|-10.505|0.027|0.075|2.63e-06|0.147|0.54|154.199|299640|0|False|Man|Youssou N'Dour|spotify:artist:77zlytAFjPFjUKda8TNIDY|Neneh Cherry|spotify:artist:3JxCEqL9zjKnDJgUhRuRJD|1996-01-01
spotify:track:71GWQm6aOMrZaSDMJLmd7B|Brilliant Disguise|0.704|0.832|-9.123|0.0297|0.162|1.93e-06|0.0347|0.935|126.358|255133|0|False|The Essential Bruce Springsteen|Bruce Springsteen|spotify:artist:3eqjTLE0HfPfh78zjh6TqT|||2003-10-16
spotify:track:4NTVgBIkIO63F7V4cTTDtr|500 Miles|0.534|0.732|-7.29|0.0404|0.548|4.91e-05|0.0845|0.67|74.799|262240|60|False|Super Hits|The Hooters|spotify:artist:7uhvDINTTiD0XBrP9fquN1|||1985
spotify:track:0QBh6gLgNsdGpAOxZ2E159|Highway Man|0.582|0.707|-5.244|0.0258|0.678|0.000632|0.227|0.362|88.955|204306|0|False|Edged In Black|Cash Is King|spotify:artist:3BncqO7A7amHrTjyLS5XU4|||2010-05-01
spotify:track:1yWC5n9Op9AioNE78907M2|Sure Hope You Mean It|0.689|0.762|-4.371|0.052|0.0126|0.0|0.213|0.645|103.092|220280|35|False|The Way I See It|Raphael Saadiq|spotify:artist:6g0Wah2YFtb1rFgKhUktlo|||2008-09-15
spotify:track:3tyUh8UpK0PVu00AjbP1UG|Brown Sugar|0.718|0.486|-8.342|0.168|0.53|0.0342|0.102|0.589|83.077|262893|0|True|Brown Sugar|D'Angelo|spotify:artist:336vr2M3Va0FjyvB55lJEd|||1995-07-03
spotify:track:1TZ4HuW7RuRWQm5nJDO44L|Rain On Your Parade|0.468|0.755|-3.526|0.0491|0.0343|1.66e-06|0.486|0.235|139.863|208266|0|False|Rockferry (intl Deluxe Edition)|Duffy|spotify:artist:37NqXwtb6nIEqRt4EJSoIO|||2008-01-01
spotify:track:5cfjQifrJKzYYWUvq9Cl32|Keep It Loose, Keep It Tight|0.592|0.233|-11.661|0.0445|0.863|0.0|0.108|0.221|130.669|190026|16|False|Keep It Loose, Keep It Tight|Amos Lee|spotify:artist:0QrowybipCKUDnq5y10PD2|||2005-01-01
spotify:track:1EziTou4jfV8pDNpkn2nbn|One More Day|0.532|0.457|-8.867|0.029|0.635|0.0122|0.251|0.142|104.038|273946|14|False|FLORiS|FLORiS|spotify:artist:0BUFjrONfuDV23Qfx8okiD|||2010-08-31
spotify:track:0t0qBVV3fLTP0lGNrE0Dte|Magic Love|0.687|0.671|-13.23|0.0451|0.086|0.164|0.215|0.969|121.03|206333|0|False|Lounge Classics Double Pack - 40 Timeless Chilled Cool Bar Grooves|Bent|spotify:artist:59xljcfdN2Z9VX2U5RFKEa|||2010-11-22
spotify:track:2PHOur4OYsDGCv1Zad1A4A|Laat Me / Vivre - Lange Versie|0.658|0.412|-9.326|0.0301|0.597|2.45e-05|0.156|0.37|80.541|385600|0|False|Laat Me / Vivre|Alderliefste met Ramses Shaffy en Liesbeth List|spotify:artist:3U90oijqxetKV54QSr3pri|Alderliefste|spotify:artist:5J8ns43YpsiTRsG45N1cDi|2005-09-05
spotify:track:7beGfviByNs5H88ikCu7TM|Viva La Vida|0.618|0.521|-7.778|0.0294|0.497|0.0|0.165|0.62|115.05|263918|0|False|Jazz Chill Vol. 3 (Jazz Chill Lounge)|Berk & The Virtual Band|spotify:artist:7dGxnQgpCeMnVaibME1SXC|||2011-04-08
spotify:track:6Z2bxdL0pFBubJQe6yI6OE|The Beast|0.611|0.606|-8.099|0.0415|0.53|0.00163|0.281|0.212|130.686|229600|0|False|A Book Like This|Angus & Julia Stone|spotify:artist:4tvKz56Tr39bkhcQUTO0Xr|||2008-03-30
spotify:track:3cdrrtzZCJUx47pKsnb7F7|Wasted|0.649|0.317|-11.013|0.0269|0.614|0.162|0.134|0.223|90.047|224000|0|False|A Book Like This|Angus & Julia Stone|spotify:artist:4tvKz56Tr39bkhcQUTO0Xr|||2008-03-30
spotify:track:3cAqNxWChJHpYkQTgBpj47|Just a Boy|0.654|0.667|-8.279|0.0483|0.123|0.000224|0.24|0.263|161.208|236946|0|False|A Book Like This|Angus & Julia Stone|spotify:artist:4tvKz56Tr39bkhcQUTO0Xr|||2008-03-30
spotify:track:5gy4PCeVG0SZSTZSraEDVQ|Can I Walk With You|0.83|0.513|-8.555|0.0285|0.0253|0.000479|0.172|0.891|120.011|230280|0|False|Voyage To India - Special Edition|India.Arie|spotify:artist:7Gf3LSwa5hh8Cjo60WhVjC|||2002-09-24
spotify:track:4BOOFYQGXnRfhCi4omLQ8t|Strength Courage & Wisdom|0.64|0.6|-6.341|0.0948|0.075|7.9e-05|0.0752|0.627|175.832|297800|0|False|Acoustic Soul|India.Arie|spotify:artist:7Gf3LSwa5hh8Cjo60WhVjC|||2001-03-27
spotify:track:6ATWmu8a3JY70lMntyCnnD|The Scientist|0.487|0.487|-9.405|0.0302|0.838|0.00301|0.696|0.0839|81.142|259706|0|False|Lost in Space|Aimee Mann|spotify:artist:3UpIbyXfGzmHG6TMH4dJEk|||2003
spotify:track:6SNL85ZHgi5FjmVsX48o9j|You Could Make A Killing|0.374|0.419|-9.902|0.0301|0.501|0.019|0.188|0.171|132.729|215466|38|False|Cruel Intentions|Aimee Mann|spotify:artist:3UpIbyXfGzmHG6TMH4dJEk|||1999-01-01
spotify:track:7cFfFVVubc4K5qB0jGyguY|Unfinished Sympathy - 2006 Digital Remaster|0.592|0.891|-5.637|0.0316|0.0145|0.141|0.394|0.717|114.348|312293|0|False|Bite Size Massive Attack|Massive Attack|spotify:artist:6FXMGgJwohJLUSr5nVlf9X|||2006-01-01
spotify:track:5EwNOL1CWnM74ptsVvW9OV|Your Love Is King - Remastered|0.727|0.493|-5.054|0.0269|0.476|5.69e-05|0.0354|0.616|134.608|221293|60|False|The Ultimate Collection|Sade|spotify:artist:47zz7sob9NUcODy0BTDvKx|||2011-05-09
spotify:track:28XDE6yXI6Bp4U3nLSGqzp|Smooth Operator - Remastered|0.688|0.684|-5.181|0.032|0.0757|0.000832|0.0441|0.96|119.193|256146|64|False|The Ultimate Collection|Sade|spotify:artist:47zz7sob9NUcODy0BTDvKx|||2011-05-09
spotify:track:5TNcyYox0QRxtgOaDmj6rP|Lucky|0.722|0.365|-7.986|0.038|0.777|0.0|0.101|0.554|117.58|160626|0|False|Lucky (French/International Version)|Molly Johnson|spotify:artist:0OhbmRARz9nrChla8W2OGU|||2008-01-01
spotify:track:7nh5yTMPBKlsENuczYhOc9|Miss Celie's Blues|0.606|0.407|-8.944|0.0429|0.855|0.00568|0.405|0.564|95.893|226333|0|False|Swing Mania|Molly Johnson|spotify:artist:0OhbmRARz9nrChla8W2OGU|||2010-06-21
spotify:track:17UmC8YkAs84a0Cvk3Xxt3|Melody|0.585|0.282|-12.801|0.0505|0.603|0.0|0.106|0.513|80.516|204960|46|False|Blue Note Trip 2: Sunset/Sunrise|Molly Johnson|spotify:artist:0OhbmRARz9nrChla8W2OGU|||2006-01-01
spotify:track:4GEtOPm5unfpSL2zweIGiR|Terrapin|0.555|0.323|-16.403|0.0355|0.787|0.931|0.112|0.0393|152.112|279933|0|False|Animal Magic|Bonobo|spotify:artist:0cmWgDlu9CwTgxPhf403hb|||2000-07-25
spotify:track:1hjHahCEeplmWDeu0KFKhT|No One Would Riot For Less|0.32|0.295|-10.079|0.0274|0.176|0.178|0.099|0.22|137.95|310520|12|False|Cassadaga (International Version)|Bright Eyes|spotify:artist:5o206eFLx38glA2bb4zqIU|||2007-04-10
spotify:track:4v2laH2faHbBeDumWMLHIZ|(I Can’t Get No) Satisfaction|0.604|0.104|-16.739|0.0302|0.922|0.00052|0.107|0.25|99.325|185160|0|False|The Covers Record|Cat Power|spotify:artist:6G7OerKc3eBO9sVkRNopFC|||2000-03-21
spotify:track:31rmLSgoQ9xFS35ZJ29MRb|Lemonade - Edit|0.705|0.438|-7.506|0.0342|0.604|0.0|0.099|0.214|121.983|210613|0|False|Lemonade|CocoRosie|spotify:artist:05fo024EFotg9songSENOZ|||2010-04-19
spotify:track:2cjZm8yD9FQjfJYCA6Sqfg|Undone In Sorrow|0.356|0.372|-8.685|0.03|0.784|0.0365|0.112|0.317|101.748|185888|0|False|Still Crooked|Crooked Still|spotify:artist:7LOJ56d8VmOebynlV01KfU|||2008-06-24
spotify:track:2TJH3g7tsyetsFu0KwXNsj|Here With Me - Chillin with the Family Mix|0.615|0.369|-11.643|0.0327|0.267|0.0214|0.102|0.153|87.206|316733|2|False|Here With Me|Dido|spotify:artist:2mpeljBig2IXLXRAFO9AAs|||2001-02-05
spotify:track:65loszWxbJbJe1zY2Trsph|Bus Stop Boxer|0.782|0.522|-7.861|0.0375|0.0301|0.00819|0.093|0.549|116.363|222200|0|False|Souljacker|Eels|spotify:artist:3zunDAtRDg7kflREzWAhxl|||2001-09-19
spotify:track:7a0TQDgcnMCBL64jckgJLC|Moses|0.658|0.595|-8.508|0.0268|0.134|0.611|0.125|0.39|93.998|242493|0|False|Moses|Elizabeth Fraser|spotify:artist:791Z3924aa619hZ3xsOJEx|||2009-11-27
spotify:track:2SPTGg9SC5MT1FwNX4IYfx|Greenland|0.593|0.398|-13.301|0.0295|0.0273|0.827|0.231|0.0989|98.728|191066|1|False|Safe In the Steep Cliffs|Emancipator|spotify:artist:6HCnsY0Rxi3cg53xreoAIm|||2010-06-29
spotify:track:3oYPV3nkPquY0FbisFGvou|Métropolitain|0.789|0.731|-6.515|0.0425|0.305|0.343|0.0332|0.885|101.999|212760|22|False|Métropolitain|Emmanuel Santarromana|spotify:artist:5FhrpySsLZJYo3wA28qkCU|||2003
spotify:track:0WMSOFttGVcpEK0S0Lml6n|Postales|0.717|0.531|-8.476|0.0661|0.157|0.00156|0.149|0.665|94.511|244465|0|False|AOL Music DJ Sessions Mixed by Thievery Corporation|Federico Aubele|spotify:artist:3FIFlkBCqeOewVa9hiNgwq|||2006-02-20
spotify:track:0vx16d4GRsfJMHQ1gLbCtA|Spill the Beans|0.57|0.367|-13.794|0.0317|0.0883|0.804|0.114|0.152|144.907|266666|3|False|Jump Leads|Fila Brazillia|spotify:artist:2wss0kNi7zdZTrxnCFxSQW|||2002
spotify:track:0pi4uo7DAnDx9GKSezEt0T|Soon|0.8|0.426|-12.152|0.0604|0.249|0.143|0.0896|0.364|92.027|253346|0|False|Music For Cocktails - Elite Edition|Gelka|spotify:artist:6xIXch03AK6grENT8RlmeF|||2009-03-30
spotify:track:5PvFTlLx7rdYu21KsroeT7|Frejya's Ghost|0.659|0.87|-3.184|0.0457|0.000651|0.387|0.119|0.836|114.972|277600|0|False|Völuspà|The Golden Filter|spotify:artist:6ys6r2ftzNbWUTSlqlkPO2|||2010-04-24
spotify:track:1AJ2nnlhd3LrES1oKF5S5s|Lovely Head|0.481|0.413|-9.863|0.0278|0.682|0.939|0.149|0.053|109.001|229826|0|False|Felt Mountain|Goldfrapp|spotify:artist:5BKsn7SCN2XmbF7apdCpRS|||2000
spotify:track:3wxTNS3aqb9RbBLZgJdZgH|Utopia|0.433|0.667|-6.431|0.0263|0.00316|0.018|0.0658|0.243|91.017|258026|0|False|Felt Mountain|Goldfrapp|spotify:artist:5BKsn7SCN2XmbF7apdCpRS|||2000
spotify:track:6nrUDtBBWBKuSDofJpphDd|Epoca|0.785|0.743|-3.364|0.0441|0.0585|0.0799|0.139|0.698|91.016|263812|40|False|Hôtel Costes 4|Gotan Project|spotify:artist:44ejFPE33H5aOInxNV2BFP|||2001-09-20
spotify:track:0nBEx74HaTYI0LqUBrDfk7|I've Seen That Face Before (Libertango)|0.803|0.407|-16.657|0.0607|0.000695|0.137|0.0535|0.966|133.326|268840|0|False|Nightclubbing|Grace Jones|spotify:artist:2f9ZiYA2ic1r1voObUimdd|||1981
spotify:track:6rPFkvpzROrYhkdl3rcjS2|Little By Little|0.731|0.444|-13.333|0.043|0.141|0.136|0.0761|0.901|159.982|330360|0|False|Original Album Classics|Groove Armada|spotify:artist:67tgMwUfnmqzYsNAtnP6YJ|||2010-09-10
spotify:track:7eku3RQWLOSrsxjgt0Y3FS|Pampa|0.612|0.178|-14.151|0.0522|0.88|0.485|0.0865|0.33|177.381|262666|36|False|Ronroco|Gustavo Santaolalla|spotify:artist:4W3fa7tiXGVXl3KilbACqt|||1998
spotify:track:2OlcbqMfxrMRr83r5AoWk5|Breaking the law|0.767|0.256|-9.571|0.0598|0.797|0.0|0.11|0.433|133.445|175693|0|False|Lounge|Hellsongs|spotify:artist:4q6vUp7EZD4jAcBqjxfgYk|||2000
spotify:track:7idPuHL1zHdxFWwVrBZCX4|Drop|0.301|0.278|-12.328|0.0287|0.576|0.195|0.103|0.113|101.087|154853|0|False|Bavarian Fruit Bread|Hope Sandoval and the Warm Inventions|spotify:artist:38u18VoGaIwVeSyVoA0eU5|||2001
spotify:track:6Ss99CQv1UTE2bM6NmbZh1|Daydream in Blue - BBC Radio 2 Session|0.838|0.178|-14.818|0.0646|0.241|0.531|0.0759|0.347|135.319|238733|0|False|Dear John EP|I Monster|spotify:artist:1CcPlAmcnJjC4FnaPVzv2v|||2009-11-02
spotify:track:3Jeyxi4v6n8VakOmiG4TPf|I Want To Go To The Beach|0.541|0.278|-13.701|0.0266|0.817|0.339|0.142|0.334|76.96|172880|25|False|Preliminaires|Iggy Pop|spotify:artist:33EUXrFKGjpUSGacqEHhU4|||2009-01-01
spotify:track:3FZp9Dzst1a9cnVJuxxtvH|Reunite|0.59|0.476|-12.784|0.0294|0.756|0.208|0.106|0.6|68.161|235720|0|False|Isbells|Isbells|spotify:artist:14dULnNGmLKnS59BzNrHi4|||2009-12-06
spotify:track:7aXIEpFnkQKVloLPx6nalb|Black Is The Color Of My True Love's Hair - Jaffa Remix|0.635|0.722|-5.744|0.0561|0.576|0.627|0.169|0.417|172.029|297920|0|False|Verve Remixed 2|Nina Simone|spotify:artist:7G1GBhoKtEPnP86X2PvEYO|Jaffa|spotify:artist:2KmAZfz1aJ4On70lLseFHt|2003-01-01
spotify:track:4cT55KgES6go3vnOnxqA43|I'm Easy - Quiet Storm Mix|0.594|0.356|-10.784|0.0339|0.413|0.00378|0.197|0.325|132.182|276863|0|False|Chill Lounge Del Mar - Ibiza Beach Café [Chilled Out Sessions]|Jazzy Lee|spotify:artist:2HhpO41p6ByKt6VQF45H1e|||2009-08-28
spotify:track:4uzRSdolj6QKoor94A05eu|Marz|0.527|0.38|-10.864|0.029|0.358|4.76e-05|0.094|0.406|119.952|238000|0|False|Queen Of Denmark|John Grant|spotify:artist:3TScZ6zJkavDy0tqoGqiCf|||2010-04-19
spotify:track:11X4Gw3T4hoktVruLgTnm1|Heartbeats|0.554|0.15|-16.746|0.0338|0.974|0.735|0.0698|0.314|87.956|160240|68|False|Veneer|José González|spotify:artist:6xrCU6zdcSTsG2hLrojpmI|||2003-07-02
spotify:track:2B3EoDxoh3kLuhehekwAaj|The Ghost Of Tom Joad|0.539|0.636|-7.624|0.0333|0.704|0.0869|0.129|0.537|88.448|251266|0|False|Black Refuge|Junip|spotify:artist:7HcipAIJatVGT4U6HQrnFW|||2004-05-14
spotify:track:46phwmvtDdvWujnOoK8rTk|Pretty Boy Floyd|0.478|0.73|-5.786|0.0293|0.0115|0.708|0.669|0.249|82.008|311760|0|False|Party Animals|Kid Loco|spotify:artist:1ViF5mdcW7pEn7md71YjOL|||2008-08-24
spotify:track:3d9Otxxjac9PcvMXsO63bY|Slip Into Something (feat. Ben & Jason)|0.368|0.546|-10.408|0.0319|0.0549|0.321|0.0811|0.329|86.979|222973|45|False|Essential - Summer Breeze|Kinobe|spotify:artist:468ohR5I3vI6JztrHL7exy|Ben & Jason|spotify:artist:2hgkJHgmluBYV2o5hpvrj1|2010-05-07
spotify:track:4K375NCv5eSw7aOM1hgJZn|Koop Island Blues|0.555|0.537|-9.041|0.0314|0.731|0.0524|0.287|0.521|79.239|276360|0|False|Koop Islands|Koop|spotify:artist:7wyBxBXLVLaiF2jxHCpvTe|Ane Brun|spotify:artist:2L3kwZFd16zjHz9a5kEPAm|2006-10-03
spotify:track:18T8qI2S6VA8c4QXPAVr6V|Black Baby (DJ-Kicks)|0.586|0.544|-14.794|0.08|0.114|0.861|0.325|0.681|167.853|380786|0|False|DJ-Kicks The Exclusives|Peter Kruder|spotify:artist:47EuUa98YLFZ0nw2bMQKpC|Richard Dorfmeister|spotify:artist:7kVSO9W0cZoyKBEG5o3E9h|2006-02-27
spotify:track:24UAL0V1e5DrGOlnbpUzWF|Underwear Goes Inside The Pants|0.509|0.903|-5.214|0.215|0.0304|0.0|0.126|0.499|83.912|294546|34|True|Lazyboy|Lazyboy|spotify:artist:458SnbBEo5F5O1D2AEsx3h|||2004-01-01
spotify:track:4H44fAkMB9dxuJmNqVEjw6|'95 aka Make Things Right|0.534|0.89|-8.454|0.0483|0.118|0.551|0.536|0.649|172.014|359386|0|False|'64-'95|Lemon Jelly|spotify:artist:5uh8Bhewltd8j0TLZjNImc|||2005-01-31
spotify:track:4zHYV30aQqsbp9u80KsQCc|Hymn Of The Big Wheel - Nellee Hooper Mix|0.707|0.613|-13.899|0.0529|0.0282|0.0276|0.0714|0.533|95.927|352400|25|False|Blue Lines - The Remixes|Massive Attack|spotify:artist:6FXMGgJwohJLUSr5nVlf9X|Nellee Hooper|spotify:artist:1l7aiSjBGkQiyTuQYTigAP|2006-01-01
spotify:track:6WZoYdsdU3PL38CTTXea0B|Empire State Of Mind (Chilled Mix)|0.199|0.327|-10.51|0.0299|0.238|0.000142|0.0756|0.0535|90.251|245386|0|False|Apres Ski Chillout|Miami DJ Collecetive|spotify:artist:1M5xakOu711VT5sbsnBgDi|||2010-11-01
spotify:track:6l6wlEBqiOdbQMOqOy4e5T|The Darkest Side|0.365|0.276|-13.628|0.0341|0.872|2.4e-05|0.23|0.338|118.667|307546|0|False|The Recordings Of The Middle East|The Middle East|spotify:artist:6imbHAlhHrFwtsOgqpeBK2|||2010-04-19
spotify:track:6sBQrGAVwVtyzcWhf1ZER8|Pale Horses|0.474|0.628|-8.876|0.0303|0.104|0.373|0.174|0.42|93.076|217080|0|False|Pale Horses|Moby|spotify:artist:3OsRAKCvk37zwYcnzRf5XF|||2009-05-22
spotify:track:3UDsgxCJlSFLBkLIqPIdqU|The Whispering Wind|0.797|0.303|-11.153|0.051|0.658|0.859|0.107|0.224|92.004|362666|0|False|Play: The B-Sides|Moby|spotify:artist:3OsRAKCvk37zwYcnzRf5XF|||2004
spotify:track:3oBbsA0Etxg0doF0b4nrd0|Blood Like Lemonade|0.653|0.59|-9.649|0.104|0.000942|0.378|0.2|0.625|168.054|293306|0|False|Blood Like Lemonade|Morcheeba|spotify:artist:6bWxFw65IEJzBYjx3SxUXd|||2010-06-07
spotify:track:1BJRFV5iQDG6ATCmS2enBm|Recipe For Disaster|0.767|0.476|-11.084|0.0281|0.434|0.289|0.387|0.336|107.035|321386|0|False|Blood Like Lemonade|Morcheeba|spotify:artist:6bWxFw65IEJzBYjx3SxUXd|||2010-06-07
spotify:track:0oeR5GtHD2W3IFCwrmc3Dd|The Heart Is A Rebel - Radio Edit|0.484|0.536|-5.206|0.0298|0.0903|0.0055|0.196|0.253|129.874|213340|0|False|The Heart Is A Rebel|Moto Boy|spotify:artist:0sKQUWhiNgW8KBnnM0O7FL|||2010-01-18
spotify:track:6aUAF8JOd8zEl41B6I18xL|Fake Empire|0.324|0.776|-6.784|0.0346|0.151|0.917|0.0728|0.317|101.964|205040|0|False|Boxer|The National|spotify:artist:2cCUtGK9sDU2EoElnk0GNB|||2007-05-21
spotify:track:3uOSF1qDoK3f6VdIwQRFH6|To Love Somebody|0.554|0.487|-10.676|0.0316|0.158|1.01e-05|0.285|0.659|91.335|157706|0|False|Playlist: The Very Best Of Nina Simone|Nina Simone|spotify:artist:7G1GBhoKtEPnP86X2PvEYO|||1967
spotify:track:5rp8QpQXRb0Xc5zFHa58FH|Here Comes The Sun|0.391|0.395|-12.025|0.0365|0.712|8.66e-05|0.0549|0.617|115.837|213613|0|False|Playlist: The Very Best Of Nina Simone|Nina Simone|spotify:artist:7G1GBhoKtEPnP86X2PvEYO|||1967
spotify:track:1KXKa713bt3HzyORBa9yjf|Suzanne|0.694|0.34|-12.379|0.0437|0.859|0.0|0.168|0.599|118.144|258933|0|False|Playlist: The Very Best Of Nina Simone|Nina Simone|spotify:artist:7G1GBhoKtEPnP86X2PvEYO|||1967
spotify:track:6APJjwrtVrFllc5wFD9Tg6|Le Vent Nous Portera|0.672|0.721|-9.655|0.0622|0.737|0.0383|0.122|0.798|105.225|288746|0|False|Des Visages Des Figures|Noir Désir|spotify:artist:4ksCwAPgMi8rkQwwR3nMos|||2001-09-10
